Name,PowerState,FolderPath,Host,Datacenter,VMXPath,CPUCores,MemGB,UsedSpaceGB,DatastoreList,NetworkAdapterCount,IPAddressCount
patroni-test-3680,PoweredOn,/Digital-Media-House/virtual_machines,esxi-87-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/patroni-test-3680/patroni-test-3680.vmx,3,2,66,Digital-Media-House-lenovo-raid-10,3,2
Mikrotick-CHR-3681,PowerOff,/Mirea/virtual_machines,esxi-71-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-iscsi-hdd/Mikrotick-CHR-3681/Mikrotick-CHR-3681.vmx,4,128,49,Mirea-iscsi-hdd,3,2
ceph-reef-osd-node-3682,PoweredOn,/M1/virtual_machines,esxi-43-M1.vsfi.org,M1,/vmfs/volumes/M1-nfs-test-datastore/ceph-reef-osd-node-3682/ceph-reef-osd-node-3682.vmx,2,16,86,M1-nfs-test-datastore,1,0
test-esxi-70-3683,PoweredOn,/Mirea/virtual_machines,esxi-86-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/test-esxi-70-3683/test-esxi-70-3683.vmx,1,8,90,Mirea-local-ssd,4,3
patroni-test-3684,PoweredOn,/DataPlanet/virtual_machines,esxi-61-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/patroni-test-3684/patroni-test-3684.vmx,1,128,51,DataPlanet-iscsi-hdd,3,2
ceph-quincy-mon-node-3685,PoweredOn,/Mirea/virtual_machines,esxi-13-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-icsi-hdd/ceph-quincy-mon-node-3685/ceph-quincy-mon-node-3685.vmx,4,256,33,Mirea-ceph-icsi-hdd,3,2
test-esxi-70-3686,PoweredOn,/DataPlanet/virtual_machines,esxi-39-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/test-esxi-70-3686/test-esxi-70-3686.vmx,4,1,96,DataPlanet-local-ssd,3,2
Windows-10-3687,PoweredOn,/DataPlanet/virtual_machines,esxi-63-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/Windows-10-3687/Windows-10-3687.vmx,4,8,94,DataPlanet-iscsi-ssd,2,1
Windows-server3688,PowerOff,/Colocat/virtual_machines,esxi-82-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/Windows-server3688/Windows-server3688.vmx,3,64,80,Colocat-nfs-test-datastore,3,2
patroni-dev-3689,PoweredOn,/Mirea/virtual_machines,esxi-76-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/patroni-dev-3689/patroni-dev-3689.vmx,2,1,49,Mirea-local-hdd,3,2
ceph-quincy-mgmt-node-3690,PoweredOn,/Mirea/virtual_machines,esxi-97-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/ceph-quincy-mgmt-node-3690/ceph-quincy-mgmt-node-3690.vmx,3,32,68,Mirea-local-hdd,4,3
Windows-10-3691,PowerOff,/M1/virtual_machines,esxi-36-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/Windows-10-3691/Windows-10-3691.vmx,1,128,78,M1-iscsi-ssd,4,3
ceph-reef-mgmt-node-3692,PoweredOn,/DataPlanet/virtual_machines,esxi-94-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/ceph-reef-mgmt-node-3692/ceph-reef-mgmt-node-3692.vmx,3,1024,54,DataPlanet-iscsi-hdd,1,0
test-esxi-67-3693,PoweredOn,/Digital-Media-House/virtual_machines,esxi-78-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/test-esxi-67-3693/test-esxi-67-3693.vmx,4,256,97,Digital-Media-House-iscsi-ssd,3,2
test-esxi-80-3694,PowerOff,/DataPlanet/virtual_machines,esxi-27-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/test-esxi-80-3694/test-esxi-80-3694.vmx,2,512,75,DataPlanet-ceph-isci-ssh,3,2
test-esxi-70-3695,PowerOff,/Digital-Media-House/virtual_machines,esxi-81-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/test-esxi-70-3695/test-esxi-70-3695.vmx,3,256,82,Digital-Media-House-local-hdd,1,0
pfSense-3696,PoweredOn,/DataPlanet/virtual_machines,esxi-70-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/pfSense-3696/pfSense-3696.vmx,3,64,49,DataPlanet-local-hdd,3,2
Workstation-3697,PoweredOn,/DataPlanet/virtual_machines,esxi-19-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/Workstation-3697/Workstation-3697.vmx,4,8,53,DataPlanet-iscsi-hdd,3,2
Mikrotick-CHR-3698,PoweredOn,/dataline/virtual_machines,esxi-66-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-hdd/Mikrotick-CHR-3698/Mikrotick-CHR-3698.vmx,1,2,53,dataline-local-hdd,4,3
test-esxi-67-3699,PowerOff,/dataline/virtual_machines,esxi-18-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/test-esxi-67-3699/test-esxi-67-3699.vmx,3,256,35,dataline-nfs-test-datastore,4,3
ceph-quincy-mgmt-node-3700,PoweredOn,/Digital-Media-House/virtual_machines,esxi-22-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/ceph-quincy-mgmt-node-3700/ceph-quincy-mgmt-node-3700.vmx,2,1024,37,Digital-Media-House-ceph-isci-ssh,4,3
ceph-reef-mon-node-3701,PowerOff,/M1/virtual_machines,esxi-22-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-hdd/ceph-reef-mon-node-3701/ceph-reef-mon-node-3701.vmx,1,128,17,M1-iscsi-hdd,1,0
Ubuntu-3702,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-80-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-ssd/Ubuntu-3702/Ubuntu-3702.vmx,4,32,57,e-Style0Telecom-local-ssd,1,0
New Virtual Machine-3703,PoweredOn,/M1/virtual_machines,esxi-46-M1.vsfi.org,M1,/vmfs/volumes/M1-local-hdd/New Virtual Machine-3703/New Virtual Machine-3703.vmx,1,512,76,M1-local-hdd,1,0
pfSense-3704,PowerOff,/DataPlanet/virtual_machines,esxi-27-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/pfSense-3704/pfSense-3704.vmx,1,1024,69,DataPlanet-local-ssd,2,1
Ubuntu-3705,PowerOff,/Digital-Media-House/virtual_machines,esxi-45-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/Ubuntu-3705/Ubuntu-3705.vmx,4,2,87,Digital-Media-House-ceph-icsi-hdd,4,3
ceph-quincy-osd-node-3706,PoweredOn,/dataline/virtual_machines,esxi-14-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/ceph-quincy-osd-node-3706/ceph-quincy-osd-node-3706.vmx,2,2,68,dataline-nfs-test-datastore,1,0
Windows-server3707,PoweredOn,/Digital-Media-House/virtual_machines,esxi-40-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/Windows-server3707/Windows-server3707.vmx,3,32,76,Digital-Media-House-ceph-isci-ssh,2,1
New Virtual Machine-3708,PoweredOn,/dataline/virtual_machines,esxi-14-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-hdd/New Virtual Machine-3708/New Virtual Machine-3708.vmx,4,512,18,dataline-local-hdd,2,1
New Virtual Machine-3709,PoweredOn,/Digital-Media-House/virtual_machines,esxi-97-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/New Virtual Machine-3709/New Virtual Machine-3709.vmx,2,128,21,Digital-Media-House-ceph-icsi-hdd,3,2
patroni-prod-3710,PowerOff,/DataPlanet/virtual_machines,esxi-82-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-nfs-test-datastore/patroni-prod-3710/patroni-prod-3710.vmx,2,128,17,DataPlanet-nfs-test-datastore,4,3
test-esxi-67-3711,PoweredOn,/DataPlanet/virtual_machines,esxi-92-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/test-esxi-67-3711/test-esxi-67-3711.vmx,4,1,99,DataPlanet-iscsi-hdd,4,3
Mikrotick-CHR-3712,PowerOff,/DataPlanet/virtual_machines,esxi-34-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-lenovo-raid-10/Mikrotick-CHR-3712/Mikrotick-CHR-3712.vmx,2,1,18,DataPlanet-lenovo-raid-10,2,1
test-esxi-80-3713,PowerOff,/DataPlanet/virtual_machines,esxi-32-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/test-esxi-80-3713/test-esxi-80-3713.vmx,2,8,51,DataPlanet-ceph-isci-ssh,4,3
ceph-reef-mgmt-node-3714,PoweredOn,/M1/virtual_machines,esxi-60-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/ceph-reef-mgmt-node-3714/ceph-reef-mgmt-node-3714.vmx,3,16,74,M1-iscsi-ssd,2,1
test-esxi-70-3715,PowerOff,/Colocat/virtual_machines,esxi-13-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/test-esxi-70-3715/test-esxi-70-3715.vmx,4,32,85,Colocat-ceph-icsi-hdd,1,0
ceph-reef-osd-node-3716,PowerOff,/Colocat/virtual_machines,esxi-36-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-lenovo-raid-10/ceph-reef-osd-node-3716/ceph-reef-osd-node-3716.vmx,1,8,92,Colocat-lenovo-raid-10,3,2
ceph-quincy-mgmt-node-3717,PowerOff,/dataline/virtual_machines,esxi-77-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/ceph-quincy-mgmt-node-3717/ceph-quincy-mgmt-node-3717.vmx,1,32,61,dataline-nfs-test-datastore,3,2
ceph-reef-osd-node-3718,PowerOff,/Mirea/virtual_machines,esxi-27-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-iscsi-ssd/ceph-reef-osd-node-3718/ceph-reef-osd-node-3718.vmx,1,512,90,Mirea-iscsi-ssd,4,3
New Virtual Machine-3719,PowerOff,/Digital-Media-House/virtual_machines,esxi-52-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-ssd/New Virtual Machine-3719/New Virtual Machine-3719.vmx,1,1024,93,Digital-Media-House-local-ssd,2,1
patroni-test-3720,PoweredOn,/DataPlanet/virtual_machines,esxi-29-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/patroni-test-3720/patroni-test-3720.vmx,3,32,51,DataPlanet-local-ssd,1,0
test-esxi-70-3721,PoweredOn,/Oxygen/virtual_machines,esxi-32-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/test-esxi-70-3721/test-esxi-70-3721.vmx,2,16,16,Oxygen-local-ssd,2,1
Ubuntu-3722,PoweredOn,/dataline/virtual_machines,esxi-99-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-hdd/Ubuntu-3722/Ubuntu-3722.vmx,1,128,39,dataline-iscsi-hdd,4,3
ceph-quincy-osd-node-3723,PoweredOn,/dataline/virtual_machines,esxi-71-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/ceph-quincy-osd-node-3723/ceph-quincy-osd-node-3723.vmx,2,64,90,dataline-iscsi-ssd,2,1
pfSense-3724,PowerOff,/Oxygen/virtual_machines,esxi-20-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/pfSense-3724/pfSense-3724.vmx,3,8,41,Oxygen-iscsi-hdd,3,2
Ubuntu-3725,PoweredOn,/DataPlanet/virtual_machines,esxi-15-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-icsi-hdd/Ubuntu-3725/Ubuntu-3725.vmx,4,8,34,DataPlanet-ceph-icsi-hdd,1,0
test-esxi-80-3726,PoweredOn,/M1/virtual_machines,esxi-62-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/test-esxi-80-3726/test-esxi-80-3726.vmx,2,256,51,M1-ceph-isci-ssh,1,0
ceph-quincy-mgmt-node-3727,PoweredOn,/Digital-Media-House/virtual_machines,esxi-35-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-hdd/ceph-quincy-mgmt-node-3727/ceph-quincy-mgmt-node-3727.vmx,4,16,94,Digital-Media-House-iscsi-hdd,3,2
pfSense-3728,PowerOff,/dataline/virtual_machines,esxi-92-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-icsi-hdd/pfSense-3728/pfSense-3728.vmx,4,2,14,dataline-ceph-icsi-hdd,1,0
patroni-prod-3729,PoweredOn,/M1/virtual_machines,esxi-79-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/patroni-prod-3729/patroni-prod-3729.vmx,4,256,38,M1-ceph-icsi-hdd,1,0
ceph-reef-mgmt-node-3730,PowerOff,/e-Style0Telecom/virtual_machines,esxi-37-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-hdd/ceph-reef-mgmt-node-3730/ceph-reef-mgmt-node-3730.vmx,2,8,22,e-Style0Telecom-iscsi-hdd,2,1
test-esxi-67-3731,PoweredOn,/Colocat/virtual_machines,esxi-88-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/test-esxi-67-3731/test-esxi-67-3731.vmx,1,16,23,Colocat-nfs-test-datastore,1,0
test-esxi-67-3732,PoweredOn,/dataline/virtual_machines,esxi-71-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/test-esxi-67-3732/test-esxi-67-3732.vmx,3,128,95,dataline-local-ssd,2,1
Windows-2019-server3733,PoweredOn,/dataline/virtual_machines,esxi-28-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-icsi-hdd/Windows-2019-server3733/Windows-2019-server3733.vmx,4,256,22,dataline-ceph-icsi-hdd,3,2
patroni-dev-3734,PowerOff,/Digital-Media-House/virtual_machines,esxi-73-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-ssd/patroni-dev-3734/patroni-dev-3734.vmx,4,256,70,Digital-Media-House-local-ssd,4,3
Windows-2019-server3735,PowerOff,/Digital-Media-House/virtual_machines,esxi-32-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/Windows-2019-server3735/Windows-2019-server3735.vmx,1,16,25,Digital-Media-House-lenovo-raid-10,2,1
New Virtual Machine-3736,PowerOff,/Oxygen/virtual_machines,esxi-32-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-hdd/New Virtual Machine-3736/New Virtual Machine-3736.vmx,3,16,68,Oxygen-local-hdd,3,2
Nfs-share-3737,PoweredOn,/dataline/virtual_machines,esxi-92-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/Nfs-share-3737/Nfs-share-3737.vmx,4,4,28,dataline-local-ssd,2,1
patroni-prod-3738,PowerOff,/dataline/virtual_machines,esxi-98-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/patroni-prod-3738/patroni-prod-3738.vmx,1,1,81,dataline-iscsi-ssd,1,0
Nfs-share-3739,PowerOff,/Digital-Media-House/virtual_machines,esxi-77-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/Nfs-share-3739/Nfs-share-3739.vmx,4,4,72,Digital-Media-House-iscsi-ssd,4,3
Mikrotick-CHR-3740,PoweredOn,/Colocat/virtual_machines,esxi-61-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/Mikrotick-CHR-3740/Mikrotick-CHR-3740.vmx,2,1,85,Colocat-nfs-test-datastore,3,2
pfSense-3741,PoweredOn,/Mirea/virtual_machines,esxi-31-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-iscsi-hdd/pfSense-3741/pfSense-3741.vmx,1,32,67,Mirea-iscsi-hdd,4,3
test-esxi-80-3742,PowerOff,/Mirea/virtual_machines,esxi-22-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-iscsi-ssd/test-esxi-80-3742/test-esxi-80-3742.vmx,2,32,47,Mirea-iscsi-ssd,1,0
Ubuntu-3743,PowerOff,/dataline/virtual_machines,esxi-22-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-isci-ssh/Ubuntu-3743/Ubuntu-3743.vmx,2,2,79,dataline-ceph-isci-ssh,2,1
Windows-server3744,PoweredOn,/dataline/virtual_machines,esxi-42-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/Windows-server3744/Windows-server3744.vmx,4,64,87,dataline-local-ssd,1,0
Nfs-share-3745,PoweredOn,/dataline/virtual_machines,esxi-98-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/Nfs-share-3745/Nfs-share-3745.vmx,2,512,54,dataline-nfs-test-datastore,4,3
ceph-reef-mgmt-node-3746,PowerOff,/Digital-Media-House/virtual_machines,esxi-74-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-hdd/ceph-reef-mgmt-node-3746/ceph-reef-mgmt-node-3746.vmx,4,128,37,Digital-Media-House-iscsi-hdd,4,3
patroni-prod-3747,PoweredOn,/Digital-Media-House/virtual_machines,esxi-83-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/patroni-prod-3747/patroni-prod-3747.vmx,4,512,11,Digital-Media-House-iscsi-ssd,2,1
test-esxi-80-3748,PowerOff,/Digital-Media-House/virtual_machines,esxi-72-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/test-esxi-80-3748/test-esxi-80-3748.vmx,1,32,32,Digital-Media-House-nfs-test-datastore,3,2
Windows-server3749,PowerOff,/Mirea/virtual_machines,esxi-21-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-isci-ssh/Windows-server3749/Windows-server3749.vmx,2,1,54,Mirea-ceph-isci-ssh,4,3
test-esxi-70-3750,PowerOff,/Digital-Media-House/virtual_machines,esxi-86-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/test-esxi-70-3750/test-esxi-70-3750.vmx,2,32,69,Digital-Media-House-lenovo-raid-10,2,1
Ubuntu-3751,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-1-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-isci-ssh/Ubuntu-3751/Ubuntu-3751.vmx,3,128,83,e-Style0Telecom-ceph-isci-ssh,2,1
Windows-10-3752,PowerOff,/Colocat/virtual_machines,esxi-8-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/Windows-10-3752/Windows-10-3752.vmx,2,16,28,Colocat-nfs-test-datastore,4,3
ceph-reef-osd-node-3753,PowerOff,/DataPlanet/virtual_machines,esxi-51-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/ceph-reef-osd-node-3753/ceph-reef-osd-node-3753.vmx,1,256,39,DataPlanet-local-hdd,4,3
patroni-dev-3754,PoweredOn,/DataPlanet/virtual_machines,esxi-76-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/patroni-dev-3754/patroni-dev-3754.vmx,3,16,68,DataPlanet-ceph-isci-ssh,4,3
New Virtual Machine-3755,PoweredOn,/dataline/virtual_machines,esxi-2-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/New Virtual Machine-3755/New Virtual Machine-3755.vmx,1,2,99,dataline-local-ssd,1,0
Windows-10-3756,PoweredOn,/Oxygen/virtual_machines,esxi-31-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/Windows-10-3756/Windows-10-3756.vmx,4,4,12,Oxygen-ceph-isci-ssh,4,3
Mikrotick-CHR-3757,PowerOff,/DataPlanet/virtual_machines,esxi-22-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-icsi-hdd/Mikrotick-CHR-3757/Mikrotick-CHR-3757.vmx,3,128,17,DataPlanet-ceph-icsi-hdd,1,0
test-esxi-70-3758,PowerOff,/Digital-Media-House/virtual_machines,esxi-74-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/test-esxi-70-3758/test-esxi-70-3758.vmx,3,4,51,Digital-Media-House-ceph-icsi-hdd,3,2
patroni-prod-3759,PoweredOn,/Oxygen/virtual_machines,esxi-23-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/patroni-prod-3759/patroni-prod-3759.vmx,1,256,11,Oxygen-iscsi-hdd,4,3
ceph-quincy-mgmt-node-3760,PowerOff,/M1/virtual_machines,esxi-43-M1.vsfi.org,M1,/vmfs/volumes/M1-nfs-test-datastore/ceph-quincy-mgmt-node-3760/ceph-quincy-mgmt-node-3760.vmx,3,8,40,M1-nfs-test-datastore,4,3
Ubuntu-3761,PowerOff,/Mirea/virtual_machines,esxi-3-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-isci-ssh/Ubuntu-3761/Ubuntu-3761.vmx,3,16,93,Mirea-ceph-isci-ssh,3,2
ceph-quincy-mgmt-node-3762,PowerOff,/Mirea/virtual_machines,esxi-71-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/ceph-quincy-mgmt-node-3762/ceph-quincy-mgmt-node-3762.vmx,3,32,10,Mirea-local-ssd,4,3
ceph-reef-mon-node-3763,PowerOff,/Digital-Media-House/virtual_machines,esxi-83-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/ceph-reef-mon-node-3763/ceph-reef-mon-node-3763.vmx,1,8,63,Digital-Media-House-lenovo-raid-10,4,3
Windows-server3764,PowerOff,/Digital-Media-House/virtual_machines,esxi-23-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/Windows-server3764/Windows-server3764.vmx,2,64,57,Digital-Media-House-ceph-isci-ssh,2,1
patroni-prod-3765,PowerOff,/M1/virtual_machines,esxi-77-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/patroni-prod-3765/patroni-prod-3765.vmx,1,16,24,M1-iscsi-ssd,1,0
test-esxi-70-3766,PowerOff,/Colocat/virtual_machines,esxi-80-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-ssd/test-esxi-70-3766/test-esxi-70-3766.vmx,4,64,61,Colocat-local-ssd,2,1
test-esxi-70-3767,PowerOff,/dataline/virtual_machines,esxi-39-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-hdd/test-esxi-70-3767/test-esxi-70-3767.vmx,2,1024,86,dataline-iscsi-hdd,1,0
ceph-reef-mgmt-node-3768,PowerOff,/M1/virtual_machines,esxi-49-M1.vsfi.org,M1,/vmfs/volumes/M1-lenovo-raid-10/ceph-reef-mgmt-node-3768/ceph-reef-mgmt-node-3768.vmx,1,4,59,M1-lenovo-raid-10,2,1
ceph-quincy-mgmt-node-3769,PowerOff,/e-Style0Telecom/virtual_machines,esxi-67-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/ceph-quincy-mgmt-node-3769/ceph-quincy-mgmt-node-3769.vmx,1,2,70,e-Style0Telecom-local-hdd,4,3
patroni-test-3770,PowerOff,/M1/virtual_machines,esxi-58-M1.vsfi.org,M1,/vmfs/volumes/M1-lenovo-raid-10/patroni-test-3770/patroni-test-3770.vmx,2,512,86,M1-lenovo-raid-10,4,3
New Virtual Machine-3771,PoweredOn,/Oxygen/virtual_machines,esxi-100-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-hdd/New Virtual Machine-3771/New Virtual Machine-3771.vmx,1,512,51,Oxygen-local-hdd,4,3
patroni-test-3772,PoweredOn,/Colocat/virtual_machines,esxi-34-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/patroni-test-3772/patroni-test-3772.vmx,3,128,83,Colocat-nfs-test-datastore,3,2
ceph-reef-mon-node-3773,PowerOff,/Colocat/virtual_machines,esxi-84-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-hdd/ceph-reef-mon-node-3773/ceph-reef-mon-node-3773.vmx,2,16,70,Colocat-iscsi-hdd,3,2
Ubuntu-3774,PoweredOn,/Digital-Media-House/virtual_machines,esxi-69-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/Ubuntu-3774/Ubuntu-3774.vmx,2,1024,86,Digital-Media-House-nfs-test-datastore,3,2
patroni-test-3775,PowerOff,/Colocat/virtual_machines,esxi-65-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-hdd/patroni-test-3775/patroni-test-3775.vmx,2,32,31,Colocat-iscsi-hdd,4,3
ceph-quincy-osd-node-3776,PowerOff,/Mirea/virtual_machines,esxi-12-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/ceph-quincy-osd-node-3776/ceph-quincy-osd-node-3776.vmx,4,1,56,Mirea-local-ssd,1,0
test-esxi-80-3777,PowerOff,/Digital-Media-House/virtual_machines,esxi-72-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/test-esxi-80-3777/test-esxi-80-3777.vmx,3,1,84,Digital-Media-House-local-hdd,4,3
ceph-quincy-mgmt-node-3778,PoweredOn,/Oxygen/virtual_machines,esxi-37-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/ceph-quincy-mgmt-node-3778/ceph-quincy-mgmt-node-3778.vmx,3,512,86,Oxygen-local-ssd,2,1
ceph-quincy-mon-node-3779,PoweredOn,/Oxygen/virtual_machines,esxi-97-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-ssd/ceph-quincy-mon-node-3779/ceph-quincy-mon-node-3779.vmx,2,16,79,Oxygen-iscsi-ssd,3,2
Mikrotick-CHR-3780,PoweredOn,/Digital-Media-House/virtual_machines,esxi-31-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/Mikrotick-CHR-3780/Mikrotick-CHR-3780.vmx,3,1024,12,Digital-Media-House-ceph-isci-ssh,2,1
bastion-3781,PowerOff,/e-Style0Telecom/virtual_machines,esxi-26-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-isci-ssh/bastion-3781/bastion-3781.vmx,1,4,86,e-Style0Telecom-ceph-isci-ssh,4,3
